id,log_feature,volume
12425,33,2
15742,370,142
15742,289,2
15742,122,1
15742,285,1
15742,374,1
4875,374,2
2239,374,1
2239,289,1
2119,374,1
11290,220,1
11290,370,6
11290,369,3
11290,374,2
11290,289,13
11290,134,1
11290,288,1
11290,135,1
11290,367,1
11290,284,36
11290,285,34
4101,283,4
4101,368,21
4101,291,4
4101,376,21
9397,376,5
9397,368,5
3478,368,16
3478,283,2
3478,376,16
3478,291,2
3478,378,2
16750,291,3
16750,368,9
16750,283,3
16750,376,9
6798,283,4
6798,291,4
6798,376,10
6798,368,10
13375,368,9
13375,378,2
13375,376,9
13375,283,3
13375,293,1
13375,291,3
6095,376,4
6095,368,4
6095,378,1
13323,376,6
13323,368,6
5909,283,2
5909,376,3
5909,291,2
5909,368,3
10458,283,5
10458,376,23
10458,291,5
10458,368,23
4287,283,3
4287,376,13
4287,291,3
4287,368,13
14950,283,2
14950,291,3
14950,376,2
14950,368,3
1511,368,24
1511,376,23
1511,283,7
1511,291,8
2607,368,7
2607,376,7
2607,283,1
2607,291,1
10481,376,19
10481,368,19
10481,291,10
10481,283,10
13660,283,3
13660,368,13
13660,376,13
13660,291,2
8641,291,2
8641,376,41
8641,368,39
8641,283,4
687,283,4
687,291,4
687,368,5
687,376,5
6283,283,7
6283,368,21
6283,376,21
6283,291,7
5492,376,7
5492,291,2
5492,283,2
5492,368,7
11964,283,7
11964,376,16
11964,291,7
11964,368,16
1502,368,13
1502,376,13
1502,283,6
1502,291,6
17685,368,8
17685,291,3
17685,376,8
17685,283,2
11791,291,13
11791,283,12
11791,376,20
11791,368,20
10815,368,8
10815,376,8
10815,291,5
10815,283,5
10583,283,9
10583,368,24
10583,376,23
10583,291,9
6895,376,5
6895,368,5
6895,291,1
6895,283,1
530,376,16
530,368,16
530,291,2
530,283,4
4093,368,12
4093,376,12
4093,291,1
4093,283,1
689,368,8
689,376,8
689,291,4
689,283,4
4529,376,2
4529,368,2
12599,376,4
12599,368,4
14511,283,9
14511,368,29
14511,291,9
14511,376,28
16016,125,19
16016,120,20
16016,283,61
16016,368,181
16016,291,60
16016,376,183
6235,368,157
6235,376,155
6235,291,47
6235,283,43
6235,125,4
6235,120,4
9552,368,6
9552,291,2
9552,376,6
9552,283,3
1903,283,6
1903,376,15
1903,368,15
1903,291,6
6061,376,3
6061,368,3
12440,291,4
12440,283,4
12440,368,4
12440,376,5
8982,376,9
8982,283,8
8982,368,9
8982,291,7
4368,376,6
4368,368,7
4368,283,5
4368,291,7
7153,376,13
7153,283,7
7153,291,8
7153,368,13
12071,368,8
12071,291,1
12071,376,8
12071,283,1
7,368,2
7,283,2
7,376,2
7,291,1
13104,368,5
13104,376,5
13104,291,4
13104,283,6
14305,368,2
14305,283,1
14305,291,1
14305,376,2
17129,291,8
17129,283,8
17129,376,14
17129,368,14
10674,368,14
10674,291,7
10674,376,14
10674,283,6
18067,368,16
18067,291,11
18067,283,10
18067,376,16
4832,368,6
4832,283,3
4832,376,6
4832,291,3
2371,291,3
2371,283,3
2371,368,7
2371,376,7
3500,376,13
3500,368,13
3500,283,2
3500,291,2
16835,376,10
16835,368,10
16835,291,7
16835,283,8
10298,283,2
10298,376,9
10298,291,2
10298,368,9
2982,291,6
2982,283,7
2982,376,22
2982,368,22
13411,376,10
13411,368,10
13411,291,1
13411,283,1
11862,368,21
11862,283,1
11862,376,21
11862,291,1
15202,368,1
15202,376,1
12831,291,5
12831,283,5
12831,378,5
12831,376,21
12831,293,2
12831,368,21
6699,285,9
6699,369,3
6699,370,3
6699,122,1
6699,284,10
12313,289,13
12313,134,1
12313,367,1
12313,374,2
12313,369,3
12313,284,36
12313,370,6
12313,288,1
12313,285,34
12313,219,1
12546,374,2
7260,374,4
7260,289,1
1149,374,2
1149,289,1
10395,289,1
10395,374,1
5753,374,3
9004,374,1
583,289,1
3,171,2
10969,289,3
10969,374,3
15763,374,3
15763,289,1
12769,289,1
2276,374,1
823,374,5
823,289,2
9731,374,3
17029,289,1
17029,374,2
5273,374,1
5273,289,1
1942,374,2
7414,289,2
15155,369,6
15155,367,2
15155,134,1
15155,374,2
15155,370,15
15155,373,1
15155,285,37
15155,284,38
15155,288,1
8666,374,2
951,289,1
12205,374,1
6848,374,1
6848,289,1
9772,374,5
1749,374,2
1749,289,1
14755,374,3
563,283,2
563,378,27
563,291,3
563,284,18
563,370,18
563,282,1
563,219,1
563,376,18
563,374,1
563,369,4
563,289,1
563,134,1
563,368,18
563,293,27
563,285,18
563,367,2
17128,293,1
17128,283,2
17128,368,5
17128,376,5
17128,378,1
17128,291,2
12604,376,6
12604,368,6
18018,376,6
18018,291,1
18018,283,1
18018,368,5
2782,368,25
2782,376,25
2782,283,4
2782,291,4
12121,376,14
12121,368,14
12121,283,1
12121,291,1
17732,291,3
17732,283,3
17732,368,2
17732,376,2
697,368,18
697,283,7
697,291,8
697,376,18
18454,283,1
18454,368,11
18454,376,11
18454,291,1
7233,376,19
7233,291,10
7233,283,9
7233,368,19
17247,368,16
17247,283,4
17247,376,16
17247,291,3
7428,376,36
7428,291,4
7428,283,4
7428,368,36
16234,368,5
16234,283,5
16234,291,4
16234,376,5
18115,283,10
18115,291,10
18115,368,20
18115,376,20
2898,291,10
2898,283,9
2898,376,17
2898,368,18
11707,283,5
11707,291,5
11707,376,11
11707,368,11
1980,291,1
1980,376,6
1980,283,1
1980,368,6
12294,368,19
12294,291,11
12294,283,8
12294,376,18
4387,291,5
4387,283,4
4387,368,6
4387,376,6
12234,283,10
12234,291,9
12234,376,29
12234,368,29
3887,283,2
3887,368,4
3887,376,4
3887,291,2
6040,368,9
6040,376,9
6040,283,3
6040,291,3
13694,368,4
13694,376,4
13463,368,28
13463,376,27
13463,283,9
13463,291,9
561,291,65
561,376,185
561,368,190
561,120,13
561,125,15
561,283,61
15473,291,60
15473,283,49
15473,376,148
15473,368,158
15473,125,1
18345,376,7
18345,368,7
4515,376,11
4515,368,12
4515,291,5
4515,283,5
8773,283,4
8773,368,8
8773,291,3
8773,376,8
2726,376,1
2726,368,1
2726,283,1
2726,291,1
14697,368,4
14697,291,3
14697,283,2
14697,376,4
13947,283,2
13947,376,6
13947,291,2
13947,368,6
7050,376,2
7050,368,2
1703,368,8
1703,283,1
1703,291,2
1703,376,8
17305,291,1
17305,376,2
17305,283,1
17305,368,2
13191,376,3
13191,368,3
2941,368,12
2941,291,7
2941,376,12
2941,283,8
1571,283,6
1571,291,7
1571,376,11
1571,368,11
7366,291,7
7366,283,7
7366,368,6
7366,376,6
2606,283,4
2606,376,5
2606,291,4
2606,368,5
14584,368,10
14584,291,9
14584,376,10
14584,283,9
3961,291,5
3961,283,5
3961,368,18
3961,376,18
9971,368,7
9971,291,6
9971,376,7
9971,283,6
14857,376,8
14857,368,8
14857,291,3
14857,283,3
18007,283,8
18007,376,20
18007,368,20
18007,291,8
1307,283,1
1307,291,1
1307,376,17
1307,368,17
6345,291,2
6345,376,19
6345,368,19
6345,283,2
10147,283,4
10147,378,7
10147,376,24
10147,293,1
10147,368,25
10147,291,5
13709,285,4
13709,284,4
13709,289,4
5326,289,122
5326,374,3
5326,369,4
5326,285,149
5326,284,150
5326,367,1
5326,370,7
5326,288,1
5326,220,1
5326,135,1
1447,369,3
1447,370,3
1447,134,1
1447,284,1
6626,135,1
6626,134,1
6626,220,1
6626,219,1
8981,374,2
8981,284,13
8981,288,1
8981,369,1
8981,134,1
8981,219,1
8981,370,6
8981,367,2
8981,289,14
8981,373,1
8981,285,13
11295,289,1
3546,374,1
3821,374,2
12022,289,1
12022,374,1
9416,289,1
9416,374,2
16934,374,3
6506,374,4
17104,283,8
17104,376,9
17104,120,1
17104,291,4
17104,368,18
17104,125,2
8048,284,2
8048,125,9
8048,370,6
8048,368,36
8048,369,3
8048,120,10
8048,378,2
8048,285,3
8048,291,6
8048,283,21
8048,376,26
8048,134,1
9492,376,1
9492,283,1
9492,368,2
9492,291,1
8102,368,2
8102,376,1
5481,291,1
5481,376,2
5481,283,1
5481,368,2
10540,283,9
10540,368,9
10540,376,5
10540,291,5
136,368,4
136,283,3
136,291,3
136,376,4
4698,376,3
4698,283,1
4698,368,4
4698,291,1
11319,368,1
10549,368,2
10549,376,2
6407,376,3
6407,283,3
6407,291,3
6407,368,3
5936,368,2
5936,291,1
5936,283,2
5936,376,1
7584,283,4
7584,368,4
7584,291,2
7584,376,2
9559,283,1
9559,376,3
9559,291,1
9559,368,3
5409,368,1
5409,291,2
5409,283,2
5409,376,1
13790,368,1
13790,376,1
5377,368,2
5377,376,1
5377,291,1
7169,283,1
7169,368,1
7169,376,1
7169,291,1
9414,368,4
9414,376,2
457,376,18
457,283,8
457,368,20
457,291,6
7020,288,1
7020,285,103
7020,219,1
7020,374,2
7020,289,73
7020,370,7
7020,369,4
7020,284,104
7020,134,1
7020,367,1
5157,285,16
5157,289,16
5157,284,16
9754,285,207
9754,284,209
13559,285,224
13559,284,225
7022,285,228
7022,284,230
14278,285,1
14278,284,1
9188,284,271
9188,285,271
5580,285,9
5580,284,9
5580,370,1
5580,369,1
5683,370,3
5683,285,12
5683,289,12
5683,284,12
4128,369,2
4128,370,2
4128,374,2
4128,289,8
4128,285,9
4128,284,9
5678,284,38
5678,285,38
16526,285,188
16526,284,189
8454,284,176
8454,285,176
2302,369,1
2302,285,143
2302,370,1
2302,284,143
18470,370,10
18470,134,1
18470,285,3
18470,120,9
18470,376,40
18470,291,6
18470,284,2
18470,125,6
18470,283,20
18470,378,10
18470,369,3
18470,219,1
18470,368,52
18470,293,1
19,368,3
19,376,2
19,283,1
19,291,1
12669,368,4
12669,291,1
12669,283,1
12669,376,3
1201,376,7
1201,291,4
1201,378,1
1201,283,6
1201,368,8
18110,291,5
18110,368,9
18110,283,9
18110,376,5
11836,291,4
11836,283,4
11836,376,6
11836,378,1
11836,368,6
14648,376,1
14648,368,1
4416,376,3
4416,368,3
6691,283,1
6691,376,3
6691,368,3
6691,291,1
10002,376,2
10002,368,2
12933,368,2
12933,376,1
5567,283,1
5567,368,1
5567,376,1
5567,291,1
15606,368,1
15606,376,1
15606,291,1
7802,376,3
7802,283,2
7802,291,2
7802,368,3
16894,291,1
16894,376,1
16894,368,2
12329,291,2
12329,376,2
12329,368,4
12329,283,4
11056,376,2
11056,291,1
11056,283,1
11056,368,2
9112,376,1
9112,368,1
9112,291,4
9112,293,1
9112,283,4
9489,378,4
9489,293,4
9489,283,4
9489,291,4
9489,368,5
9489,376,5
18270,376,1
18270,291,1
18270,283,2
18270,368,2
12601,368,4
12601,376,2
4381,376,20
4381,368,22
4381,291,5
4381,283,7
5716,374,2
2028,289,1
8186,374,2
8186,289,2
13063,374,1
13063,289,1
5301,374,3
6728,374,1
9300,374,2
9300,289,1
13877,285,40
13877,374,1
13877,370,6
13877,373,1
13877,367,1
13877,134,1
13877,284,41
13877,219,1
13877,369,3
13877,289,14
5551,284,208
5551,285,210
1480,285,223
1480,284,225
645,285,229
645,284,230
14181,284,1
14181,285,1
5281,284,273
5281,285,270
6365,285,9
6365,284,9
6365,370,1
6365,369,1
4,370,3
12145,288,2
12145,289,2
12145,367,2
12145,370,6
2927,284,38
2927,285,38
15423,285,188
15423,284,189
12971,285,176
12971,284,176
8001,291,3
8001,370,1
8001,284,144
8001,285,142
8001,283,7
8001,369,1
8001,376,9
8001,125,1
8001,368,16
8001,120,2
16685,370,4
16685,284,3
16685,369,3
16685,285,3
16440,68,1
9924,201,2
9924,56,1
9924,55,1
9924,134,1
9924,171,14
9924,68,79
9924,80,2
9924,219,1
9924,191,1
9924,172,1
9924,202,66
16810,80,1
16810,201,2
956,80,4
956,201,5
794,203,2
794,82,2
794,80,9
794,201,8
15870,203,10
15870,82,10
15870,68,2
3133,82,2
6104,201,3
6104,203,4
6104,80,3
6104,82,6
5635,203,6
5635,82,6
1528,80,5
1528,201,5
1528,82,2
1528,203,2
8802,203,2
8802,80,1
8802,201,1
8802,82,4
4511,68,1
4511,80,3
4511,201,3
7036,203,2
7036,82,2
11450,68,1
17220,82,2
17220,203,2
17220,141,3
17220,8,3
14190,201,1
14190,80,1
12824,134,1
12824,82,2
12824,203,2
12824,219,1
5792,172,3
5792,56,3
5792,201,9
5792,80,9
4769,203,1
4769,82,1
4955,76,3
4955,198,3
4955,193,3
4955,71,3
8379,172,2
8379,56,2
10112,201,5
10112,80,5
6066,201,7
6066,172,1
6066,80,7
6066,56,1
11830,80,4
11830,82,2
11830,203,2
11830,201,3
220,201,2
220,80,2
6062,80,2
9524,80,4
10820,56,2
10820,201,1
10820,80,1
10820,172,2
14975,134,1
7395,219,1
7395,134,1
5202,170,16
5202,305,1
5202,54,16
5202,303,4
5202,222,8
5202,306,2
5202,226,1
5202,223,2
2267,54,5
2267,170,4
5067,223,1
5067,306,5
5067,305,1
5067,170,1
5067,222,1
5067,54,1
15639,306,1
15639,222,1
15639,170,1
15639,54,1
4536,134,1
13498,306,1
13498,134,1
8450,306,3
10141,219,1
10141,134,1
16070,170,1
16070,306,1
16070,54,1
16070,222,1
16070,223,1
16070,305,1
14152,223,8
14152,306,4
14152,302,1
14152,54,3
14152,303,1
14152,170,2
14152,115,1
3993,54,2
3993,170,2
10907,135,1
10907,305,1
10907,134,1
10907,306,3
12610,223,1
12610,54,1
12610,170,1
12610,306,2
6807,306,2
17316,68,3
17316,54,8
17316,273,3
17316,170,8
16350,179,1
16350,54,1
16350,273,1
16350,68,1
18427,306,1
18427,170,1
18427,222,2
18427,54,1
18367,306,1
17445,303,2
17445,54,1
17445,306,2
17445,170,1
16919,68,2
16919,54,4
16919,273,2
8849,306,2
8849,302,1
8849,222,1
2985,68,3
2985,54,1
2985,170,1
2985,273,2
12181,68,3
12181,54,1
12181,273,2
15912,170,1
15912,54,1
15912,223,1
15912,306,1
11801,54,1
11801,306,2
1248,306,2
1248,54,1
1248,345,1
1248,273,1
1248,170,6
14307,223,1
14307,306,1
2283,345,1
2283,68,1
2283,273,1
13091,223,1
13091,306,1
13091,170,1
13091,54,1
13091,222,1
16443,222,1
16443,170,1
650,54,1
6667,134,3
5084,170,1
5084,68,1
10234,170,1
10234,345,1
10234,54,10
10234,68,1
470,306,1
470,54,1
11700,54,3
11700,345,1
11700,68,3
18511,345,2
18511,68,1
18511,273,2
15682,345,2
15682,68,2
15682,54,6
1774,68,3
1774,273,1
1774,305,2
15308,273,5
15308,54,1
15308,14,1
15308,179,1
15308,345,1
15308,68,12
12926,118,2
12926,170,20
12926,147,1
12926,30,1
12926,146,1
12926,273,1
12926,68,11
12926,148,1
5134,345,1
5134,54,1
5134,223,1
5134,306,1
5134,273,1
17821,54,1
17821,345,1
17821,223,1
17821,306,2
17821,68,1
12124,223,2
12124,170,1
12124,54,1
8056,54,1
8056,68,1
12480,134,2
12480,219,2
7063,170,2
7063,54,1
7063,68,1
8243,134,1
8243,54,1
8243,219,1
7205,54,1
13444,219,1
13444,134,1
14741,134,1
12436,170,4
3839,54,20
3839,83,2
3839,170,20
3839,204,2
13937,54,1
13937,170,20
13937,204,2
11325,170,2
8834,54,1
8834,170,1
10324,171,16
10324,7,1
10324,140,1
10324,280,1
10324,55,26
10324,191,1
13136,170,1
13994,134,1
13994,219,1
13599,207,1
13599,86,1
18436,207,1
18436,155,10
2234,54,1
2234,68,21
11794,68,1
10338,170,2
10338,54,1
949,83,1
949,204,1
949,68,1
2960,87,1
1346,87,1
1346,170,1
1346,68,1
1346,209,1
7031,87,1
7031,209,1
16794,219,1
16794,134,1
11600,209,1
16115,62,1
16115,87,3
16115,209,3
16115,182,1
18460,182,1
18460,209,3
18460,155,9
10724,209,2
10724,87,2
10598,1,1
10598,68,4
10598,209,1
4144,209,3
18030,2,1
18030,80,2
18030,201,2
18030,137,1
17124,201,2
17124,80,2
7814,201,1
7814,80,1
15003,201,1
14381,80,1
4993,201,1
4993,80,1
3792,201,4
14057,80,1
986,80,6
986,201,7
16940,201,3
16940,80,3
4502,80,1
4502,201,1
1246,201,5
1246,80,5
14308,56,2
6776,80,2
6776,201,3
14752,76,1
14752,68,5
13511,68,1
9077,82,20
9077,203,9
9077,80,22
9077,201,18
14253,203,2
14253,82,4
17095,82,6
17095,203,2
16278,80,1
16278,203,9
16278,82,19
7006,82,16
7006,203,1
12171,82,23
12171,203,15
2401,82,10
2401,203,4
10751,82,28
10751,203,3
2843,82,3
1794,203,8
1794,82,14
3295,201,2
3295,82,17
3295,80,4
3295,203,13
13188,80,12
13188,203,2
13188,82,12
13188,201,6
8959,80,5
8959,201,5
8959,203,8
8959,82,7
12764,82,5
12764,203,5
18057,80,1
18057,82,5
18057,203,3
10887,203,15
10887,201,11
10887,80,18
10887,82,18
6025,201,2
6025,80,2
6025,203,4
6025,82,5
2486,82,6
2486,203,6
1467,82,27
1467,203,21
1467,201,20
1467,80,18
9223,203,5
9223,82,8
9223,193,4
9223,201,1
9223,80,3
9223,71,4
15598,201,2
15598,82,6
15598,203,6
15598,80,5
3735,82,2
3735,203,1
1897,80,4
1897,203,30
1897,82,30
1897,201,5
15559,203,10
15559,82,20
16042,82,37
16042,193,9
16042,80,14
16042,203,16
16042,201,15
16042,71,3
14320,82,6
10756,203,15
10756,82,18
10640,80,9
10640,201,6
10640,82,31
10640,203,25
16692,201,12
16692,82,119
16692,203,67
16692,80,25
7745,80,8
7745,203,17
7745,201,7
7745,82,34
13539,201,4
13539,203,20
13539,82,29
13539,80,4
14053,71,2
14053,193,2
14053,201,4
14053,80,2
14053,82,17
14053,203,14
2939,203,13
2939,80,5
2939,201,4
2939,82,32
16739,82,8
16739,80,1
16739,203,3
9310,76,6
9310,193,8
9310,198,12
9310,201,4
9310,71,6
9310,82,19
9310,8,1
9310,80,3
9310,68,6
9310,203,14
9310,141,1
13926,80,1
13926,82,12
13926,203,5
5750,193,3
5750,71,3
5750,80,2
5750,82,12
3063,80,10
3063,201,8
3063,82,170
3063,203,72
4716,80,7
4716,203,1
4716,201,16
4716,82,5
1908,201,15
1908,80,13
6628,82,14
6628,80,3
6628,201,1
6628,203,7
17619,203,20
17619,82,28
17619,68,4
17619,201,113
17619,193,4
17619,80,90
2928,203,1
2928,82,10
9221,203,2
9221,82,10
9840,203,26
9840,80,6
9840,82,19
9840,201,6
7963,82,11
7963,203,13
7963,201,11
7963,80,12
2804,82,1
17213,201,3
17213,80,3
17213,203,6
17213,82,9
643,203,31
643,82,50
643,80,2
3152,82,49
3152,63,4
3152,203,43
3152,183,4
3152,201,1
3152,80,1
872,82,10
872,80,2
872,201,2
872,203,9
7610,80,3
7610,203,7
7610,201,3
7610,82,13
13940,82,4
13940,203,4
16287,203,23
16287,82,40
8520,82,2
8520,203,2
2519,80,2
2519,203,10
2519,82,13
2519,201,1
16074,203,48
16074,80,18
16074,201,12
16074,82,50
2936,201,3
2936,80,3
2936,82,31
2936,203,22
16564,201,22
16564,80,12
16564,203,10
16564,82,12
6975,82,4
10208,82,10
10208,203,6
18424,82,14
18424,203,4
8268,82,10
8268,201,2
8268,203,10
14272,203,6
14272,68,6
14272,76,1
14272,201,9
14272,82,7
14272,219,1
14272,80,10
14272,198,8
14272,134,1
3891,80,1
3891,82,6
7769,82,28
7769,80,12
7769,203,4
7769,201,8
1879,68,5
1879,203,14
1879,141,1
1879,201,1
1879,8,1
1879,80,1
1879,82,31
1879,198,6
3905,82,10
3905,203,1
16324,201,4
16324,82,43
16324,203,9
16324,80,11
16802,203,2
16802,82,5
5902,203,7
5902,82,17
15371,80,1
2966,80,3
2966,201,1
2966,82,18
7581,80,5
7581,82,50
7581,201,9
7581,203,36
17438,203,10
17438,201,2
17438,82,22
17438,80,2
17438,68,2
3122,82,10
11717,82,2
11717,201,2
11717,80,3
6808,80,20
6808,203,3
6808,82,12
6808,201,1
1859,82,2
1859,80,2
11092,82,4
11092,203,3
7586,80,10
7586,82,8
7586,201,2
4636,203,1
4636,80,1
4636,82,2
4278,82,12
4278,203,2
6054,82,12
6054,203,5
14701,201,1
14701,80,3
14701,82,2
14701,203,1
15961,82,5
15961,80,3
10092,80,1
10092,201,1
17969,82,22
17969,80,2
17969,203,3
11945,82,8
11945,203,4
1421,203,11
1421,82,28
13492,203,54
13492,80,5
13492,201,2
13492,112,1
13492,82,89
10334,203,69
10334,82,35
10334,80,1
11257,82,6
11257,203,1
8111,82,17
11630,82,13
11630,80,3
11630,201,1
11630,203,5
4111,201,1
4111,82,2
4111,80,3
8343,82,2
8343,80,4
8343,201,3
664,82,19
664,203,11
664,80,1
664,201,1
11676,80,13
11676,203,5
11676,82,38
11676,201,7
819,82,14
17740,82,41
17740,203,4
17740,80,7
17740,201,3
560,82,34
4051,82,2
16380,80,1
16380,82,16
9198,201,2
9198,82,9
9198,80,4
9198,203,6
7292,82,12
7292,201,3
7292,80,3
4685,82,8
9940,201,8
9940,203,44
9940,80,11
9940,82,76
14017,82,12
14017,203,6
3472,82,6
3472,203,4
1645,203,2
1645,82,13
7628,82,5
15586,82,14
14783,82,16
14783,203,2
12336,82,6
12336,80,1
2463,203,2
2463,82,2
8931,82,11
8931,80,2
8931,203,2
2687,82,5
2687,80,2
2687,201,1
14188,82,4
9407,203,1
9407,82,82
11913,203,5
11913,82,8
5165,82,20
5165,80,2
5165,203,7
16469,82,4
16469,203,2
9252,80,1
9252,82,2
9252,201,2
4675,201,1
4675,82,12
4675,203,8
4675,80,2
15752,80,2
15752,82,2
15752,203,1
260,82,8
260,80,4
167,80,1
167,82,3
7106,80,2
7106,201,1
7106,203,1
7106,82,10
2470,82,5
2470,80,2
6087,80,1
6087,82,5
6087,203,4
9074,82,16
9074,80,5
9074,203,1
16088,82,9
16088,203,1
16088,80,3
16254,203,31
16254,80,5
16254,201,1
16254,82,44
9675,80,2
9675,203,4
9675,82,10
9675,201,1
12749,203,4
12749,80,5
12749,82,9
11941,203,17
11941,201,3
11941,82,17
11941,80,5
1140,201,7
1140,203,14
1140,80,12
1140,82,15
8391,82,1
8391,203,1
8391,80,10
8391,201,19
9296,203,16
9296,82,39
9296,201,4
9296,80,12
9438,82,37
9438,203,6
9438,80,4
6976,203,16
6976,201,2
6976,82,23
6976,80,5
663,82,27
663,201,1
663,203,7
663,80,8
12657,82,19
12657,80,3
18251,82,19
18251,80,11
18251,201,4
18251,203,6
3462,82,11
3462,203,2
3462,80,5
3462,201,1
2003,201,1
2003,82,70
2003,80,8
2003,203,30
15613,201,3
15613,80,8
15613,203,12
15613,82,46
18359,82,2
18359,203,1
18359,80,2
18359,201,1
16906,80,6
16906,203,9
16906,201,2
16906,82,41
696,201,1
696,203,7
696,80,3
696,82,14
9199,203,2
9199,80,4
9199,82,15
4126,82,47
4126,203,20
4126,80,5
3872,82,6
3872,201,1
3872,203,1
